"userid","commentid","videoid","comment","sentiment_score"
"a7cc2fc1-169a-42d9-97e0-5c12340c1aca","5e3caa12-dc48-11f0-be0e-62bc60f3bc09","ec9c9029-da98-467e-81ee-5a871b7be4f6","Great tutorial! Really helped me understand distributed databases.","0.772"
"a94f624e-97eb-4f07-b4e2-7fc75ccb0ab7","5e3cab98-dc48-11f0-be0e-62bc60f3bc09","3f2278b5-454a-44f8-9724-2ced75d11b87","Love the content! Cassandra makes so much more sense now.","0.993"
"8167fc9d-fb29-4ea2-9a7c-58a14815a733","5e3cacec-dc48-11f0-be0e-62bc60f3bc09","8e215ae0-dab3-4ee5-8173-869a8ede9786","Great tutorial! Really helped me understand CQL.","0.818"
"c0fc2643-449d-49c5-ba1e-22900516c186","5e3cada0-dc48-11f0-be0e-62bc60f3bc09","77f1eb17-0fae-4d41-ac03-ec6d14d3a0dd","Clear and well-explained. data modeling is fascinating.","0.644"
"1b81adc7-83bf-40e9-b3bd-607763b4b9c3","5e3cae2c-dc48-11f0-be0e-62bc60f3bc09","e2144bb8-c436-4653-8fd9-c02e0a2e685c","This video on performance optimization was super helpful. Keep up the great work!","0.776"
"baba2270-2a17-407a-9353-ae43c623b05a","5e3caecc-dc48-11f0-be0e-62bc60f3bc09","ec81045a-028c-41c8-9212-0c38fc119bac","Clear and well-explained. consistency is fascinating.","0.572"
"6146ce71-b657-4a60-bfc1-ddcf4358f014","5e3caf58-dc48-11f0-be0e-62bc60f3bc09","b2cf98fd-4dc2-44a8-9bad-8779799201a6","Amazing demo! Cassandra seems really powerful.","0.789"
"cded835d-569a-411f-8954-24e8305d59aa","5e3cafd0-dc48-11f0-be0e-62bc60f3bc09","1c1b9263-9449-47a0-9cba-86736588b929","Amazing demo! Cassandra seems really powerful.","0.763"
"fb5309eb-fa61-4e13-8927-5f12a875debf","5e3cb05c-dc48-11f0-be0e-62bc60f3bc09","449d3686-4593-4cc2-8e17-61d87304b998","Thanks for covering distributed databases. Looking forward to more content!","0.48"
"9383998c-ddc2-4e75-adb4-18160db85029","5e3cb0d4-dc48-11f0-be0e-62bc60f3bc09","12c1bec4-e2e9-467f-b8b4-ecd5b66b9b18","Clear and well-explained. data modeling is fascinating.","0.981"
"f34aeb12-0a14-4705-94a5-ad157fadef9e","5e3cb156-dc48-11f0-be0e-62bc60f3bc09","5cb96844-04a3-4599-b04f-881049041b5b","This video on consistency was super helpful. Keep up the great work!","0.806"
"533e84a2-9e6a-41d8-b8bf-62cf44cd6bfd","5e3cb1d8-dc48-11f0-be0e-62bc60f3bc09","e14b389a-8d25-43f3-af8a-00cc171372db","Clear and well-explained. Astra is fascinating.","0.753"
"81e21177-c908-4ebd-bf5b-80928c1ad9fd","5e3cb250-dc48-11f0-be0e-62bc60f3bc09","1f148ce0-810e-4c4e-bc5e-8729c2e8abec","Great tutorial! Really helped me understand NoSQL.","0.461"
"39870309-0193-44b0-a15b-5e59cd23079b","5e3cb2d2-dc48-11f0-be0e-62bc60f3bc09","76ca851b-de44-4aed-91e7-6eebc9ec2659","Excellent explanation of vector search. Very clear and concise.","0.786"
"44a490a8-7327-4535-868b-4e4fb52fec49","5e3cb34a-dc48-11f0-be0e-62bc60f3bc09","80ccb73c-b54b-4e12-bf09-c4ae22c4ca2e","Clear and well-explained. data modeling is fascinating.","0.838"
"eb01e2e5-a6f9-4860-901a-a355ff50388f","5e3cb3c2-dc48-11f0-be0e-62bc60f3bc09","93d9d94e-bfe4-4314-9dd6-ca6f24c8d64e","Clear and well-explained. Cassandra is fascinating.","0.723"
"d6701cd0-6d2b-4265-80a9-af040b23711b","5e3cb43a-dc48-11f0-be0e-62bc60f3bc09","0b38f4bb-b4af-4592-9a3b-bff6e16d876c","Thanks for sharing this. consistency is exactly what I needed.","0.965"
"4f8c549c-d2db-40f6-b825-17223074bdbf","5e3cb4bc-dc48-11f0-be0e-62bc60f3bc09","4e2f4aa5-d69b-4a89-8038-b3436e4fd8b3","Excellent explanation of scaling. Very clear and concise.","0.51"
"4d7dba7f-776d-49cf-95a5-6e384d3a141c","5e3cb534-dc48-11f0-be0e-62bc60f3bc09","e14b389a-8d25-43f3-af8a-00cc171372db","Love the content! NoSQL makes so much more sense now.","0.69"
"f4e7274f-6766-4a72-a3c6-43b3f57447d3","5e3cb5ac-dc48-11f0-be0e-62bc60f3bc09","5abdf541-f76b-47d8-bab6-faa950b7499c","Clear and well-explained. NoSQL is fascinating.","0.784"
"e89b5ace-efea-4703-b5ed-a33ef5a753fb","5e3cb624-dc48-11f0-be0e-62bc60f3bc09","6c30ddaf-46e3-4ac3-a512-994951fcc01e","Amazing demo! NoSQL seems really powerful.","0.925"
"260b8e29-1407-4c86-9562-3ed6a1b0365f","5e3cb6a6-dc48-11f0-be0e-62bc60f3bc09","333e0843-1648-46c9-9f22-79d87136ef31","Thanks for covering data modeling. Looking forward to more content!","0.618"
"c3c18938-528e-4794-9434-1a036c1c6141","5e3cb71e-dc48-11f0-be0e-62bc60f3bc09","bfd924aa-9fec-48a6-b525-a0814fe7a84a","Clear and well-explained. Astra is fascinating.","0.78"
"185062b4-fecc-40fc-9e57-5d721782639e","5e3cb7a0-dc48-11f0-be0e-62bc60f3bc09","a4ae6a28-4dce-473c-9aab-1d9fee9684c8","Amazing demo! vector search seems really powerful.","0.577"
"b389406a-6a06-4942-beee-11dfc88e1c77","5e3cb818-dc48-11f0-be0e-62bc60f3bc09","4307e5f6-d4b6-42e9-b3ad-d3020d68e72c","Love the content! Astra makes so much more sense now.","0.516"
"d00baaf2-4cfd-4868-950c-688521266ad7","5e3cb890-dc48-11f0-be0e-62bc60f3bc09","35ab1a67-881a-49e0-bfed-89d2ab94f816","Clear and well-explained. Astra is fascinating.","0.56"
"d6c2b345-3abe-4963-a1e9-1f16e12ab657","5e3cb912-dc48-11f0-be0e-62bc60f3bc09","0b38f4bb-b4af-4592-9a3b-bff6e16d876c","This video on Astra was super helpful. Keep up the great work!","0.503"
"86481ff5-b34e-4df0-af87-9525785561a1","5e3cb99e-dc48-11f0-be0e-62bc60f3bc09","67b19b65-aa7e-4885-826f-f8f493e3d056","This video on performance optimization was super helpful. Keep up the great work!","0.894"
"a8a77e5b-4851-40da-94d5-bf052b1f97b2","5e3cba20-dc48-11f0-be0e-62bc60f3bc09","f40ff967-89f3-4cd3-a0f7-f623c319dbaf","Great tutorial! Really helped me understand consistency.","0.471"
"95a78aa3-73b6-418a-8603-f9072513643d","5e3cba98-dc48-11f0-be0e-62bc60f3bc09","04f79238-e71c-44e4-afe3-708970a8e529","Thanks for sharing this. vector search is exactly what I needed.","0.756"
"4d7dba7f-776d-49cf-95a5-6e384d3a141c","5e3cbb1a-dc48-11f0-be0e-62bc60f3bc09","5fad55c8-e8ba-4e5c-931c-2510b39e198a","Love the content! distributed databases makes so much more sense now.","0.699"
"f72690b3-d54a-4fba-865e-a9ffffad0eba","5e3cbb92-dc48-11f0-be0e-62bc60f3bc09","ae33b937-1f79-440b-9689-766dcda789c3","Thanks for sharing this. this topic is exactly what I needed.","0.787"
"bb5fb2dd-89fa-4c1a-a814-b12d99745ac6","5e3cbc0a-dc48-11f0-be0e-62bc60f3bc09","d0df5d32-3b44-4a9e-95a7-74fd0a052b97","Clear and well-explained. the architecture is fascinating.","0.363"
"f06c2941-cc39-4a83-b11e-4e32feb360b2","5e3cbc82-dc48-11f0-be0e-62bc60f3bc09","9538701b-aa65-4d63-a8d6-c5ee0f0b2edc","Great tutorial! Really helped me understand Astra.","0.686"
"1a4cbcdf-72b6-4f10-aaa2-87dbacf8fdc1","5e3cbd04-dc48-11f0-be0e-62bc60f3bc09","8b1e3a54-5ae5-42c5-a91d-efa4c98010b2","Thanks for sharing this. data modeling is exactly what I needed.","0.726"
"f9d55d7d-c046-4495-8189-17209030d8af","5e3cbd7c-dc48-11f0-be0e-62bc60f3bc09","a1dc58e5-76aa-4b7a-b237-92bbbd96588b","Clear and well-explained. Astra is fascinating.","0.482"
"0976beeb-9469-4375-8abb-ae8772215f36","5e3cbdfe-dc48-11f0-be0e-62bc60f3bc09","1e318909-5396-4e19-ae82-64401598973d","Thanks for sharing this. Cassandra is exactly what I needed.","0.787"
"44a490a8-7327-4535-868b-4e4fb52fec49","5e3cbe76-dc48-11f0-be0e-62bc60f3bc09","25b7ff53-1aee-4ed2-be5e-229f2c4bfd7b","This video on this topic was super helpful. Keep up the great work!","0.762"
"2a508618-6827-400d-b43a-0772515640b1","5e3cbeee-dc48-11f0-be0e-62bc60f3bc09","d75afe88-9c20-4c8c-a4ea-f36fbb60058a","Excellent explanation of Astra. Very clear and concise.","0.872"
"ff5672ca-10c7-4d10-b920-e53e4a34ca4f","5e3cbf70-dc48-11f0-be0e-62bc60f3bc09","9284d51b-36e9-43cc-986b-16b82f313ffb","Thanks for sharing this. consistency is exactly what I needed.","0.698"
"ce688a50-29af-4d04-bd4c-bff0833b4d1a","5e3cbfe8-dc48-11f0-be0e-62bc60f3bc09","30d15be7-2877-4efb-9952-f8ac98d4a29b","Amazing demo! this topic seems really powerful.","0.739"
"a7cc2fc1-169a-42d9-97e0-5c12340c1aca","5e3cc060-dc48-11f0-be0e-62bc60f3bc09","615e9b29-12a3-412f-87e6-a3f9ded65a35","Thanks for covering consistency. Looking forward to more content!","0.522"
"663c1f11-34cd-4f56-8aeb-3ba72b577ba0","5e3cc0e2-dc48-11f0-be0e-62bc60f3bc09","e05b930e-a398-4167-9289-c2737befe2df","Thanks for sharing this. NoSQL is exactly what I needed.","0.927"
"ae2e35b7-ed71-4afb-a537-e98b8f47b5f3","5e3cc15a-dc48-11f0-be0e-62bc60f3bc09","9d0e9179-1a3a-4595-8b5d-958ef20e86db","Thanks for sharing this. scaling is exactly what I needed.","0.765"
"a0921328-94e1-464f-960d-e2ef7d01f2e9","5e3cc1d2-dc48-11f0-be0e-62bc60f3bc09","1a92c5c4-dd39-430e-9df6-e62da460fbf4","Excellent explanation of the architecture. Very clear and concise.","0.803"
"996550ca-49f1-4de0-97ed-e926dd3d345f","5e3cc25e-dc48-11f0-be0e-62bc60f3bc09","cbcee4b3-1b8d-438e-acab-25adae7e195b","Clear and well-explained. scaling is fascinating.","0.862"
"0976beeb-9469-4375-8abb-ae8772215f36","5e3cc2d6-dc48-11f0-be0e-62bc60f3bc09","b07f9efa-93ce-4591-a0b0-ead67239a291","Clear and well-explained. Cassandra is fascinating.","0.675"
"d0806544-ab76-443b-8365-6e0bca5c6675","5e3cc358-dc48-11f0-be0e-62bc60f3bc09","04a55bcf-3312-4f26-be7f-7ce7d650a9fb","Clear and well-explained. Cassandra is fascinating.","0.39"
"be1bcf33-fc5c-4fba-9997-f7fba791e4cd","5e3cc3d0-dc48-11f0-be0e-62bc60f3bc09","e1e5ca51-b445-4025-b883-786b9e571885","Love the content! consistency makes so much more sense now.","0.719"
"1a4cbcdf-72b6-4f10-aaa2-87dbacf8fdc1","5e3cc448-dc48-11f0-be0e-62bc60f3bc09","76ca851b-de44-4aed-91e7-6eebc9ec2659","Excellent explanation of Astra. Very clear and concise.","0.65"
"03e8c127-3fa3-4852-9f41-881084a699e9","5e3cc4c0-dc48-11f0-be0e-62bc60f3bc09","cff472dc-b2c5-4700-9ca0-13b4feb70c7b","Thanks for sharing this. NoSQL is exactly what I needed.","0.617"
"b833e3df-35d5-44e1-b91e-295411730ba9","5e3cc538-dc48-11f0-be0e-62bc60f3bc09","1e318909-5396-4e19-ae82-64401598973d","Clear and well-explained. performance optimization is fascinating.","0.547"
"86481ff5-b34e-4df0-af87-9525785561a1","5e3cc5b0-dc48-11f0-be0e-62bc60f3bc09","67b19b65-aa7e-4885-826f-f8f493e3d056","Amazing demo! Astra seems really powerful.","0.817"
"5716215f-4e9a-4b0a-ba09-411546482c40","5e3cc628-dc48-11f0-be0e-62bc60f3bc09","6d35ff8c-3614-468f-8ff9-14b46138d4e9","Thanks for sharing this. scaling is exactly what I needed.","0.528"
"1acc6ce9-f7ed-4dd4-b9a9-3606c1b606e7","5e3cc6a0-dc48-11f0-be0e-62bc60f3bc09","49253dd9-5a41-4868-85b4-474ffd0fe6e6","This video on NoSQL was super helpful. Keep up the great work!","0.808"
"d6701cd0-6d2b-4265-80a9-af040b23711b","5e3cc718-dc48-11f0-be0e-62bc60f3bc09","30d15be7-2877-4efb-9952-f8ac98d4a29b","Clear and well-explained. performance optimization is fascinating.","0.797"
"340b48f2-4005-4501-86dc-96d0100b6463","5e3cc790-dc48-11f0-be0e-62bc60f3bc09","b2cf98fd-4dc2-44a8-9bad-8779799201a6","Clear and well-explained. CQL is fascinating.","0.514"
"468d4ba9-2bff-4ec6-a485-efe381aded48","5e3cc812-dc48-11f0-be0e-62bc60f3bc09","d5325849-bb90-4e99-b94b-e6504429b2be","Excellent explanation of this topic. Very clear and concise.","0.716"
"5eb04572-882e-461a-b5cd-e7250082ae2d","5e3cc88a-dc48-11f0-be0e-62bc60f3bc09","9f3fd152-283b-4ed6-941f-a9ef0db7a00c","Amazing demo! this topic seems really powerful.","0.48"
"3bd81250-5430-4243-9fac-c2c8bbb2c075","5e3cc90c-dc48-11f0-be0e-62bc60f3bc09","4b46ad5b-fad5-4be0-bbab-a7e8312a1038","Excellent explanation of distributed databases. Very clear and concise.","0.495"
"9470a54b-2fa7-4593-9fe9-f4aae9a3799e","5e3cc984-dc48-11f0-be0e-62bc60f3bc09","be3b7694-49a0-488f-83d7-54ad2520e0b8","Thanks for covering vector search. Looking forward to more content!","0.638"
"d6c2b345-3abe-4963-a1e9-1f16e12ab657","5e3cc9fc-dc48-11f0-be0e-62bc60f3bc09","cbe85fbe-5638-44d2-8913-6f0f8e6214f8","Excellent explanation of data modeling. Very clear and concise.","0.557"
"e3b7eeb5-5680-47d9-b3bf-d42d1b22291d","5e3cca88-dc48-11f0-be0e-62bc60f3bc09","4a4a96be-1490-4dc0-8c78-96ecc32d95bc","Love the content! Cassandra makes so much more sense now.","0.671"
"03e8c127-3fa3-4852-9f41-881084a699e9","5e3ccb0a-dc48-11f0-be0e-62bc60f3bc09","5abdf541-f76b-47d8-bab6-faa950b7499c","Thanks for covering the architecture. Looking forward to more content!","0.884"
"4f8c549c-d2db-40f6-b825-17223074bdbf","5e3ccb82-dc48-11f0-be0e-62bc60f3bc09","cacb7ab7-03f9-4b03-9d01-fc6a4e7b0308","Thanks for sharing this. NoSQL is exactly what I needed.","0.744"
"ea541468-eced-48b2-97d3-a74dc24c45ee","5e3ccbfa-dc48-11f0-be0e-62bc60f3bc09","c8f25ee1-5fe0-44c0-993b-d3956f5c2f04","Thanks for covering the architecture. Looking forward to more content!","0.424"
"42f7440c-f7b9-40d0-a504-c01668f6c54c","5e3ccc72-dc48-11f0-be0e-62bc60f3bc09","08d3a4cd-5540-4c31-80f9-4c47c17c67e3","Thanks for sharing this. consistency is exactly what I needed.","0.821"
"f6dc1231-029c-4c50-b2e2-d29ce14296bb","5e3cccea-dc48-11f0-be0e-62bc60f3bc09","e2144bb8-c436-4653-8fd9-c02e0a2e685c","Thanks for covering NoSQL. Looking forward to more content!","0.481"
"39870309-0193-44b0-a15b-5e59cd23079b","5e3ccd62-dc48-11f0-be0e-62bc60f3bc09","615e9b29-12a3-412f-87e6-a3f9ded65a35","Thanks for covering data modeling. Looking forward to more content!","0.718"
"229a1e67-bc6e-461f-856c-6558ab0b71b6","5e3ccdda-dc48-11f0-be0e-62bc60f3bc09","1d80ad85-df91-42fe-8b63-8641b56149a1","Clear and well-explained. CQL is fascinating.","0.591"
"be1bcf33-fc5c-4fba-9997-f7fba791e4cd","5e3cce5c-dc48-11f0-be0e-62bc60f3bc09","9dbc0e04-41d0-48b8-af70-b464002f8ffc","This video on Cassandra was super helpful. Keep up the great work!","0.533"
"6115e922-50c1-4e9d-90f7-5d65cb69a904","5e3cced4-dc48-11f0-be0e-62bc60f3bc09","d8aa8465-3bb5-4894-82a1-9fc218e96a79","Amazing demo! consistency seems really powerful.","0.621"
"4f8c549c-d2db-40f6-b825-17223074bdbf","5e3ccf4c-dc48-11f0-be0e-62bc60f3bc09","0b38f4bb-b4af-4592-9a3b-bff6e16d876c","Love the content! the architecture makes so much more sense now.","0.925"
"fb914d7a-2037-4092-a131-ed5b8d70fc96","5e3ccfc4-dc48-11f0-be0e-62bc60f3bc09","1cee3d64-6c0c-467f-abbb-58eae8dd3fbd","Great tutorial! Really helped me understand NoSQL.","0.679"
"f3226358-1705-460d-8a0e-507e128be6aa","5e3cd046-dc48-11f0-be0e-62bc60f3bc09","a5ae7339-5f7e-4c68-ab84-dd445f7a9d16","Excellent explanation of distributed databases. Very clear and concise.","0.78"
"7e75fb2f-f39e-40c9-9cf8-7e43b9b707d6","5e3cd0c8-dc48-11f0-be0e-62bc60f3bc09","95a8aa3e-6c47-4597-8dd3-ac96599968e1","Thanks for covering CQL. Looking forward to more content!","0.805"
"7db085d9-c5e2-456e-83db-7a8108fcceb8","5e3cd140-dc48-11f0-be0e-62bc60f3bc09","88ee45e2-e724-455d-9fbc-73de6e8094d8","Clear and well-explained. vector search is fascinating.","0.497"
"81e21177-c908-4ebd-bf5b-80928c1ad9fd","5e3cd1c2-dc48-11f0-be0e-62bc60f3bc09","e2adf70e-1294-4c00-9186-12e463f61269","Clear and well-explained. the architecture is fascinating.","0.763"
"6bc1e32e-693b-4d83-b2e3-e72d76a39673","5e3cd23a-dc48-11f0-be0e-62bc60f3bc09","3446ec42-77a0-4c8e-b4a8-fa4c9db62d05","Thanks for covering this topic. Looking forward to more content!","0.695"
"81e21177-c908-4ebd-bf5b-80928c1ad9fd","5e3cd2b2-dc48-11f0-be0e-62bc60f3bc09","b224af44-74e1-4a9e-a620-5fd7c03fe2bd","Thanks for covering scaling. Looking forward to more content!","0.709"
"3960a7bf-9379-4511-90b8-0f110464a9b7","5e3cd32a-dc48-11f0-be0e-62bc60f3bc09","8b0dafab-bb10-4c9a-83c9-62ac61360ef9","Thanks for sharing this. the architecture is exactly what I needed.","0.385"
"ee59e06f-2fa8-4bdb-960c-6b6c015f3877","5e3cd3ac-dc48-11f0-be0e-62bc60f3bc09","f29ac2fc-0a69-4cd2-9c18-c55fd84607df","Love the content! Astra makes so much more sense now.","0.936"
"5f89dddc-f91a-4a4a-9730-3476e140aa3c","5e3cd424-dc48-11f0-be0e-62bc60f3bc09","cd7c7e5c-a19c-449f-aef9-0da135454a1d","Excellent explanation of performance optimization. Very clear and concise.","0.859"
"5ea91edc-849d-4e65-9f75-d80a82c32ff0","5e3cd49c-dc48-11f0-be0e-62bc60f3bc09","d65861dc-b67e-4a7a-9b41-c7960898264f","Great tutorial! Really helped me understand data modeling.","0.489"
"03e8c127-3fa3-4852-9f41-881084a699e9","5e3cd514-dc48-11f0-be0e-62bc60f3bc09","28e0db50-2d04-44d7-bdee-16737aed61e4","Great tutorial! Really helped me understand data modeling.","0.779"
"d0806544-ab76-443b-8365-6e0bca5c6675","5e3cd596-dc48-11f0-be0e-62bc60f3bc09","451a9058-202b-4610-96b2-6e34f88aca0e","This video on consistency was super helpful. Keep up the great work!","0.662"
"96130efc-7eb2-491b-82f7-534bb6c1d7c7","5e3cd60e-dc48-11f0-be0e-62bc60f3bc09","52b83885-dea0-4617-8a37-318beb7ed1b5","Excellent explanation of NoSQL. Very clear and concise.","0.818"
"45815f47-a5bb-4b8c-bbf7-3405ed568ac1","5e3cd686-dc48-11f0-be0e-62bc60f3bc09","23567bf9-93b3-4c68-885d-6ddb4250143c","Great tutorial! Really helped me understand vector search.","0.778"
"996550ca-49f1-4de0-97ed-e926dd3d345f","5e3cd708-dc48-11f0-be0e-62bc60f3bc09","28e0db50-2d04-44d7-bdee-16737aed61e4","Clear and well-explained. scaling is fascinating.","0.756"
"e89b5ace-efea-4703-b5ed-a33ef5a753fb","5e3cd780-dc48-11f0-be0e-62bc60f3bc09","3b07691d-5f24-4f2c-8f1b-d239fd103b46","Excellent explanation of performance optimization. Very clear and concise.","0.736"
"e4dae5ea-e065-46f0-9fc9-ea18af15f881","5e3cd7f8-dc48-11f0-be0e-62bc60f3bc09","78220f8b-3d2f-4be3-8f69-376a71abd307","Great tutorial! Really helped me understand Cassandra.","0.607"
"42f7440c-f7b9-40d0-a504-c01668f6c54c","5e3cd870-dc48-11f0-be0e-62bc60f3bc09","31d370b0-40b8-4d25-8c5c-45c6f18574dd","Excellent explanation of this topic. Very clear and concise.","0.44"
"340b48f2-4005-4501-86dc-96d0100b6463","5e3cd8e8-dc48-11f0-be0e-62bc60f3bc09","cd6ef0ab-2e7a-4f11-add1-2e9d054ffffe","Thanks for sharing this. consistency is exactly what I needed.","0.724"
"5716215f-4e9a-4b0a-ba09-411546482c40","5e3cd96a-dc48-11f0-be0e-62bc60f3bc09","8267f235-b1c6-4dfb-855b-6a05aa4cb735","Excellent explanation of vector search. Very clear and concise.","0.634"
"b389406a-6a06-4942-beee-11dfc88e1c77","5e3cd9e2-dc48-11f0-be0e-62bc60f3bc09","19a17670-a509-4bdd-b885-de38a3d20a90","Excellent explanation of data modeling. Very clear and concise.","0.681"
"185062b4-fecc-40fc-9e57-5d721782639e","5e3cda5a-dc48-11f0-be0e-62bc60f3bc09","667a555f-dab2-4b93-8b51-8f86965869d8","Amazing demo! consistency seems really powerful.","0.696"
"1ca0d89b-8851-4562-a993-0e3f22288718","5e3cdad2-dc48-11f0-be0e-62bc60f3bc09","3b07691d-5f24-4f2c-8f1b-d239fd103b46","Clear and well-explained. performance optimization is fascinating.","0.585"
"cfe00395-8ba8-4d40-a7b8-b822426a14fe","5e3cdb4a-dc48-11f0-be0e-62bc60f3bc09","744380ac-88ae-4860-bed2-4134fdba9940","Excellent explanation of data modeling. Very clear and concise.","0.426"
"340b48f2-4005-4501-86dc-96d0100b6463","5e3cdbcc-dc48-11f0-be0e-62bc60f3bc09","4f30459a-f37d-4ecb-b895-d5b747b9c35a","Amazing demo! vector search seems really powerful.","0.668"
"ff5672ca-10c7-4d10-b920-e53e4a34ca4f","5e3cdc4e-dc48-11f0-be0e-62bc60f3bc09","50e6334e-df73-4874-9e30-5ac56a7609d6","This video on the architecture was super helpful. Keep up the great work!","0.776"
"255564d6-2ab2-452f-af52-170bb530e898","5e3cdce4-dc48-11f0-be0e-62bc60f3bc09","44e36a0d-b79c-411b-b355-b176f05ca4ca","Great tutorial! Really helped me understand scaling.","0.772"
"4adb5b6b-be1b-4c27-a5f7-b2bf9297ea03","5e3cdd66-dc48-11f0-be0e-62bc60f3bc09","d1470c58-3f9f-45f3-aec9-0fc5ce4010e8","Clear and well-explained. NoSQL is fascinating.","0.628"
"53954cef-bd6b-4343-9336-8a02d240472e","5e3cddde-dc48-11f0-be0e-62bc60f3bc09","31b8a2f7-c692-4cd9-93fd-554f95d91a23","Thanks for covering vector search. Looking forward to more content!","0.834"
"a824b122-0048-471a-902c-2e060cb5a705","5e3cde74-dc48-11f0-be0e-62bc60f3bc09","e37962bc-d464-4ff7-b040-1dc927bfa1b0","Great tutorial! Really helped me understand Astra.","0.815"
"ab8c869d-d5c6-4972-83ae-d408963d2627","5e3cdf0a-dc48-11f0-be0e-62bc60f3bc09","506fb735-47fc-435e-af7c-36faeeda21d6","Clear and well-explained. performance optimization is fascinating.","0.534"
"8c985e23-5c7d-4bf6-91d3-d0e5ed7f2ab4","5e3cdfaa-dc48-11f0-be0e-62bc60f3bc09","a2200b2f-9081-47a1-aa51-1c33e8a0c625","Thanks for sharing this. Cassandra is exactly what I needed.","0.79"
"878f82ba-5db2-4248-b57d-888176bafa47","5e3ce022-dc48-11f0-be0e-62bc60f3bc09","67009e3a-eae3-4fdf-bf92-c8ba232fb18e","Love the content! distributed databases makes so much more sense now.","0.751"
"3b1dd7d0-57ac-4e56-ab0c-5e29bdce4517","5e3ce0a4-dc48-11f0-be0e-62bc60f3bc09","89e80d68-dbb0-4dc8-bf50-03aeba69d918","Love the content! scaling makes so much more sense now.","0.713"
"28432ac3-5edd-4847-9761-4323472e5d57","5e3ce112-dc48-11f0-be0e-62bc60f3bc09","4850f7f3-f260-46c8-bc70-ff0d36ed3212","Clear and well-explained. consistency is fascinating.","0.525"
"533e84a2-9e6a-41d8-b8bf-62cf44cd6bfd","5e3ce1a8-dc48-11f0-be0e-62bc60f3bc09","da1fde58-cbc4-4c21-86f9-70c26f32a1ce","Love the content! data modeling makes so much more sense now.","0.824"
"4cbf9a9c-0b93-4af9-8267-0937fbd40411","5e3ce23e-dc48-11f0-be0e-62bc60f3bc09","345dbbae-267d-4977-8bb2-e331d471008d","This video on CQL was super helpful. Keep up the great work!","0.555"
"f98282d8-03e9-4566-9b0f-5758994e8493","5e3ce2d4-dc48-11f0-be0e-62bc60f3bc09","449d3686-4593-4cc2-8e17-61d87304b998","Love the content! consistency makes so much more sense now.","0.666"
"53954cef-bd6b-4343-9336-8a02d240472e","5e3ce360-dc48-11f0-be0e-62bc60f3bc09","89362e5e-42d2-411b-a9ef-9519504517b2","Great tutorial! Really helped me understand distributed databases.","0.837"
"ce011ffe-96f2-4700-aef1-619edd4632b2","5e3ce3e2-dc48-11f0-be0e-62bc60f3bc09","cf8797c7-2973-48ef-aef0-53e19c51494b","Love the content! scaling makes so much more sense now.","0.783"
"468d4ba9-2bff-4ec6-a485-efe381aded48","5e3ce45a-dc48-11f0-be0e-62bc60f3bc09","0573af87-d26d-4ccd-8f61-c8b851d2ba5f","Thanks for sharing this. Cassandra is exactly what I needed.","0.639"
"9f2b1303-7f31-4b6a-acd6-d5e4ae54b4ce","5e3ce4d2-dc48-11f0-be0e-62bc60f3bc09","17502c19-de22-444f-9363-8e58f747e8f3","Love the content! CQL makes so much more sense now.","0.475"
"7db085d9-c5e2-456e-83db-7a8108fcceb8","5e3ce554-dc48-11f0-be0e-62bc60f3bc09","a35c3655-e365-46ea-9173-806288336743","Thanks for sharing this. Cassandra is exactly what I needed.","0.619"
"4e49a63d-262d-4197-8420-e771dab50e3c","5e3ce5f4-dc48-11f0-be0e-62bc60f3bc09","6ff54ff0-d3b3-42ea-8a93-99b225d8f5f5","Thanks for sharing this. this topic is exactly what I needed.","0.837"
"43e78be1-d049-4965-be89-3542739a4fb6","5e3ce66c-dc48-11f0-be0e-62bc60f3bc09","0cc38851-fb4d-432c-8f04-467960177796","Great tutorial! Really helped me understand this topic.","0.757"
"5bce5e51-b830-46f1-9c99-b854827decb4","5e3ce702-dc48-11f0-be0e-62bc60f3bc09","42bf0fc8-c29a-469c-8e80-88f7898d2282","Thanks for sharing this. distributed databases is exactly what I needed.","0.63"
"672edd1b-838d-4cd6-bcb5-a0ceb132a4e8","5e3ce798-dc48-11f0-be0e-62bc60f3bc09","e7137fe7-2ede-488d-a0bc-788a47a6f2a3","Great tutorial! Really helped me understand Cassandra.","0.706"
"1ca0d89b-8851-4562-a993-0e3f22288718","5e3ce82e-dc48-11f0-be0e-62bc60f3bc09","4207f780-bc73-43b8-8826-87e90679839a","Excellent explanation of Cassandra. Very clear and concise.","0.869"
"9c9d2b37-f495-4b57-8e77-41a507520906","5e3ce8b0-dc48-11f0-be0e-62bc60f3bc09","14ed442e-0398-4b1a-a3c9-a708befa9aff","This video on Astra was super helpful. Keep up the great work!","0.704"
"e89b5ace-efea-4703-b5ed-a33ef5a753fb","5e3ce928-dc48-11f0-be0e-62bc60f3bc09","97549688-c771-4f3a-9217-3e714977873f","Amazing demo! data modeling seems really powerful.","1.0"
"5fb9b81d-3d82-42a5-892c-7e59e5ee72ce","5e3ce9a0-dc48-11f0-be0e-62bc60f3bc09","27ca9c6b-b8c5-4e8d-884e-18f870214140","Excellent explanation of distributed databases. Very clear and concise.","0.842"
