userid,commentid,videoid,comment,sentiment_score
a1477824-d051-4590-b751-4b30b983e44a,090feede-b9cd-11f0-9a37-62bc60f3bc08,8c0c36b9-8efd-402b-acb8-a0c26c1dd7b3,Amazing demo! performance optimization seems really powerful.,0.517
f87a23a0-72d0-4518-84f0-37b500fb4421,090fef42-b9cd-11f0-9a37-62bc60f3bc08,5b24299f-d5d5-4ee0-bc02-821e0a723ff1,Excellent explanation of scaling. Very clear and concise.,0.571
eda3ef3a-d35f-4242-a78f-3c6656cce450,090fefa6-b9cd-11f0-9a37-62bc60f3bc08,12d0c94c-077d-4bb1-bdf7-076d1621be2f,Love the content! NoSQL makes so much more sense now.,1.0
3d17259a-2fb4-41d5-a9ef-89f86dbfc1fa,090ff00a-b9cd-11f0-9a37-62bc60f3bc08,4f1c8516-be57-49fc-853d-634f03d0363e,Clear and well-explained. the architecture is fascinating.,0.837
f1482c80-abd4-4523-b6ae-edc71c8047cb,090ff064-b9cd-11f0-9a37-62bc60f3bc08,acabfa68-57ce-44fd-a28d-9656b9029e65,Clear and well-explained. the architecture is fascinating.,0.635
4ee809d9-b738-4335-bc8a-760fc6839af9,090ff0c8-b9cd-11f0-9a37-62bc60f3bc08,cdae48b7-56b7-412c-a7e6-fcf8fda59060,Excellent explanation of the architecture. Very clear and concise.,0.841
c47e9127-d184-4824-a685-77329465e9c7,090ff12c-b9cd-11f0-9a37-62bc60f3bc08,e6f5dbf8-fdb0-4ee0-9c47-032b18b49ac1,Love the content! consistency makes so much more sense now.,0.803
eda3ef3a-d35f-4242-a78f-3c6656cce450,090ff190-b9cd-11f0-9a37-62bc60f3bc08,e0cbed52-696e-4a33-90f9-bf2033798cf5,Clear and well-explained. the architecture is fascinating.,0.832
3a4348ea-6363-4b28-8d70-8576b6b1efdb,090ff1ea-b9cd-11f0-9a37-62bc60f3bc08,edf08249-9d63-4a6d-9ee3-f502ba7178df,This video on NoSQL was super helpful. Keep up the great work!,0.763
50d9c22a-cbcb-46ab-aeb7-74a5f1e10bef,090ff24e-b9cd-11f0-9a37-62bc60f3bc08,b77d0ad9-c863-40da-8bad-8cd70cb0c1aa,Thanks for sharing this. the architecture is exactly what I needed.,0.907
7b999356-64d2-44c8-bdc6-81a6f002c3b3,090ff2a8-b9cd-11f0-9a37-62bc60f3bc08,71879d4b-aa06-4461-aab8-3eaee5d5e911,Great tutorial! Really helped me understand NoSQL.,0.553
62399ada-a66e-4c99-b6ab-e944e7cb8283,090ff320-b9cd-11f0-9a37-62bc60f3bc08,b76696e1-0e2b-415a-ac00-bd4584b132d2,This video on performance optimization was super helpful. Keep up the great work!,0.843
b85cc456-a668-4e9b-a3c9-fe874ab57cd4,090ff398-b9cd-11f0-9a37-62bc60f3bc08,71879d4b-aa06-4461-aab8-3eaee5d5e911,This video on this topic was super helpful. Keep up the great work!,0.784
20171dbe-e402-4f1e-8e3a-ea524c4177a0,090ff3fc-b9cd-11f0-9a37-62bc60f3bc08,558968ce-9f13-492e-9437-e5595830bc68,This video on distributed databases was super helpful. Keep up the great work!,1.0
c5b9f9dd-f0b7-4179-ad96-3306a0fdb654,090ff456-b9cd-11f0-9a37-62bc60f3bc08,86f9a2c4-6cbf-4a77-a229-f014428ea8db,Thanks for covering distributed databases. Looking forward to more content!,0.622
a8d2e23a-fce5-49d8-8d5f-680750de8081,090ff4ba-b9cd-11f0-9a37-62bc60f3bc08,09590828-adf8-4885-a3f0-76ec67c3ba69,Amazing demo! NoSQL seems really powerful.,0.48
02028562-4325-46ca-87f1-04b1de31fa69,090ff51e-b9cd-11f0-9a37-62bc60f3bc08,9ac7f508-357c-4446-a425-db42d2fddb6f,Amazing demo! NoSQL seems really powerful.,0.687
f7bd5404-dc01-41d5-91b3-6756094ffb6e,090ff582-b9cd-11f0-9a37-62bc60f3bc08,4acb14ce-639a-4553-9acf-cf151d13a7e7,Thanks for covering Astra. Looking forward to more content!,0.879
50d9c22a-cbcb-46ab-aeb7-74a5f1e10bef,090ff5dc-b9cd-11f0-9a37-62bc60f3bc08,6d524cd9-5f55-4444-97d7-6f25c44f225f,Amazing demo! vector search seems really powerful.,0.987
caa4c108-872a-4cbb-956e-44c9e29eb987,090ff640-b9cd-11f0-9a37-62bc60f3bc08,4a516281-b545-4e18-a0f1-5f881b8467b2,Love the content! the architecture makes so much more sense now.,0.785
c7c379b6-b303-4fcd-a993-8bbd7ea396b6,090ff6b8-b9cd-11f0-9a37-62bc60f3bc08,8e0fb11f-095c-4d7e-a88c-800cd2f009ef,Clear and well-explained. NoSQL is fascinating.,0.777
33af9d33-6deb-47ea-aee8-9655190569b8,090ff71c-b9cd-11f0-9a37-62bc60f3bc08,9ac7f508-357c-4446-a425-db42d2fddb6f,Thanks for covering the architecture. Looking forward to more content!,0.81
55b6e4d2-9a50-4a04-b1fb-ec162e39a936,090ff780-b9cd-11f0-9a37-62bc60f3bc08,4d0eb32f-316a-4ec9-a89b-72633d5e7513,Love the content! this topic makes so much more sense now.,0.91
642e371c-7fad-4eaa-8c8b-df66a101fbc5,090ff7e4-b9cd-11f0-9a37-62bc60f3bc08,d51c4718-2336-45e3-a44d-7e7e18be6f3b,Amazing demo! CQL seems really powerful.,0.655
edbf0dd0-83c3-44b8-b50e-de0b9fd520ca,090ff83e-b9cd-11f0-9a37-62bc60f3bc08,b3c2cff5-4e66-4851-b9c1-d82a9acef6bc,Thanks for covering CQL. Looking forward to more content!,0.863
ece1919c-ec0d-4970-bcc4-eca713a9785f,090ff8a2-b9cd-11f0-9a37-62bc60f3bc08,5c6f2fe5-88f6-48aa-8d40-a515ac899917,Great tutorial! Really helped me understand data modeling.,0.606
d08d504e-ba33-4d5e-bbef-c85a65f6d469,090ff906-b9cd-11f0-9a37-62bc60f3bc08,1fa63e00-e9cb-4522-95fc-709d8085fdc2,Great tutorial! Really helped me understand vector search.,0.838
14549f3c-934c-4498-9aa1-9ac2b75fb8f2,090ff960-b9cd-11f0-9a37-62bc60f3bc08,21614873-a9b2-4f75-acdf-16f85a11f6f9,Great tutorial! Really helped me understand distributed databases.,0.861
a4ddff95-cbff-4740-ae79-b8574899bffe,090ff9c4-b9cd-11f0-9a37-62bc60f3bc08,c1a56c98-0926-4d9e-80c5-7f9a99a6a67d,Great tutorial! Really helped me understand performance optimization.,0.473
e34239e7-c820-48a6-b1f7-4a2934c6fc39,090ffa28-b9cd-11f0-9a37-62bc60f3bc08,a4d68955-1ac2-4bd6-9e59-9289e89b8949,Great tutorial! Really helped me understand Cassandra.,0.434
eda3ef3a-d35f-4242-a78f-3c6656cce450,090ffa82-b9cd-11f0-9a37-62bc60f3bc08,ae6bc9cd-0148-4c3e-b5b7-4c3b18a03bcf,Great tutorial! Really helped me understand Cassandra.,0.582
caa4c108-872a-4cbb-956e-44c9e29eb987,090ffae6-b9cd-11f0-9a37-62bc60f3bc08,6f6e3a52-3923-4b9e-8b9e-0c03bf9437f3,Clear and well-explained. CQL is fascinating.,0.678
bb8e22da-e059-451d-8fce-a78e54e09038,090ffb54-b9cd-11f0-9a37-62bc60f3bc08,68af530c-41fb-4dc9-88b1-b9c9c849cad5,Excellent explanation of distributed databases. Very clear and concise.,0.765
6965008c-ca89-4dc9-8572-0b1d7ee7d1a9,090ffbb8-b9cd-11f0-9a37-62bc60f3bc08,539213ca-747f-44f6-8752-b23487e56456,Clear and well-explained. data modeling is fascinating.,0.871
6c1a0d32-f1ea-4b32-8d59-97c85ad0fc15,090ffc1c-b9cd-11f0-9a37-62bc60f3bc08,3e5f883f-2fff-4734-aadd-61e52f6b8133,Thanks for covering performance optimization. Looking forward to more content!,0.71
9f3ead8f-decb-4f65-9304-3977639e3023,090ffc80-b9cd-11f0-9a37-62bc60f3bc08,1a87a65b-2f0a-4d6a-be82-d3925994a470,Great tutorial! Really helped me understand data modeling.,0.932
4ee809d9-b738-4335-bc8a-760fc6839af9,090ffce4-b9cd-11f0-9a37-62bc60f3bc08,5bc07c96-0860-49a6-9428-b9f08b6c9b04,Thanks for covering Cassandra. Looking forward to more content!,0.547
7801c448-0ed4-4ec3-8c21-345382948940,090ffd3e-b9cd-11f0-9a37-62bc60f3bc08,5df93cbc-961c-4645-a4f1-70b3949268b5,Amazing demo! performance optimization seems really powerful.,0.523
bb8e22da-e059-451d-8fce-a78e54e09038,090ffda2-b9cd-11f0-9a37-62bc60f3bc08,6f6e3a52-3923-4b9e-8b9e-0c03bf9437f3,Great tutorial! Really helped me understand distributed databases.,0.772
4a626541-39ca-4407-802e-08a82fa27f5f,090ffe06-b9cd-11f0-9a37-62bc60f3bc08,5f5dbcf2-c06f-473a-ad00-ba502becee3d,Love the content! Cassandra makes so much more sense now.,0.993
b9e7fea1-57bf-481e-90d2-789965b0b1e6,090ffe60-b9cd-11f0-9a37-62bc60f3bc08,f060269d-967e-4b50-bff5-3e2adb09eec6,Great tutorial! Really helped me understand CQL.,0.818
ad915a6b-5ddf-433e-9dd8-50175154884b,090ffec4-b9cd-11f0-9a37-62bc60f3bc08,86f9a2c4-6cbf-4a77-a229-f014428ea8db,Clear and well-explained. data modeling is fascinating.,0.644
f99d80f2-6288-4de6-b331-775d65310862,090fff1e-b9cd-11f0-9a37-62bc60f3bc08,1a87a65b-2f0a-4d6a-be82-d3925994a470,This video on performance optimization was super helpful. Keep up the great work!,0.776
aa792c9b-85bd-4713-9788-5d6421ad2744,090fff82-b9cd-11f0-9a37-62bc60f3bc08,3bccc6ad-e8b7-4fdb-867f-c98fbbc1670c,Clear and well-explained. consistency is fascinating.,0.572
9f3ead8f-decb-4f65-9304-3977639e3023,090fffe6-b9cd-11f0-9a37-62bc60f3bc08,b3c2cff5-4e66-4851-b9c1-d82a9acef6bc,Amazing demo! Cassandra seems really powerful.,0.789
bc9a061d-f1e2-4ccc-a39b-9aedf110dad9,0910004a-b9cd-11f0-9a37-62bc60f3bc08,b61b7795-7bfc-4fcf-92e6-31311b418c94,Amazing demo! Cassandra seems really powerful.,0.763
d0de539b-a018-4fa3-8053-f8a0116735aa,091000a4-b9cd-11f0-9a37-62bc60f3bc08,34e17e2c-4f97-46a0-8d72-6b050d2f9cac,Thanks for covering distributed databases. Looking forward to more content!,0.48
04ba4036-77ca-40b3-90b9-f4933eb93a7e,09100108-b9cd-11f0-9a37-62bc60f3bc08,a4f347fd-ea5c-49da-9223-e90f1f7b0594,Clear and well-explained. data modeling is fascinating.,0.981
d247549d-739e-4f32-8755-120bcf1fa1ce,0910016c-b9cd-11f0-9a37-62bc60f3bc08,18ce4da7-4b43-4730-afe0-2821d910e13a,This video on consistency was super helpful. Keep up the great work!,0.806
d4df1838-8494-4adf-95be-a508501511b4,091001d0-b9cd-11f0-9a37-62bc60f3bc08,9ac7f508-357c-4446-a425-db42d2fddb6f,Clear and well-explained. Astra is fascinating.,0.753
e56a738d-7fa4-4810-a297-c8ec3b01348b,0910022a-b9cd-11f0-9a37-62bc60f3bc08,e022f713-93a4-4ca6-a47d-075d9e6f3225,Great tutorial! Really helped me understand NoSQL.,0.461
86857a9f-8599-440e-b8e6-71d95a9243d8,0910028e-b9cd-11f0-9a37-62bc60f3bc08,99318bce-abbf-4afa-8ab3-ca998617a22d,Excellent explanation of vector search. Very clear and concise.,0.786
503125d6-ccee-4570-8d70-a8c80a784a7d,091002f2-b9cd-11f0-9a37-62bc60f3bc08,aaeb6a72-5290-4b88-9fce-87711cecc911,Clear and well-explained. data modeling is fascinating.,0.838
22a94842-d16b-48dc-809f-838e0f8c3390,09100356-b9cd-11f0-9a37-62bc60f3bc08,3584605e-5bfd-4759-8f8a-b94a986af3d4,Clear and well-explained. Cassandra is fascinating.,0.723
3a4348ea-6363-4b28-8d70-8576b6b1efdb,091003b0-b9cd-11f0-9a37-62bc60f3bc08,988b99c6-f9ac-4142-8e50-a9b351e7c57d,Thanks for sharing this. consistency is exactly what I needed.,0.965
a18f7073-9f8a-4d77-b8b5-0dba3760aedc,09100414-b9cd-11f0-9a37-62bc60f3bc08,6f6e3a52-3923-4b9e-8b9e-0c03bf9437f3,Excellent explanation of scaling. Very clear and concise.,0.51
66e5f9bb-db6c-4a90-9145-11d0306bf60e,0910046e-b9cd-11f0-9a37-62bc60f3bc08,9ac7f508-357c-4446-a425-db42d2fddb6f,Love the content! NoSQL makes so much more sense now.,0.69
a681339f-20bb-48b0-a16d-d6fe8f730789,091004d2-b9cd-11f0-9a37-62bc60f3bc08,9441ba91-3433-411c-a34b-92914949066a,Clear and well-explained. NoSQL is fascinating.,0.784
07ddfb9a-deb2-4387-9361-b36cf5cd7404,0910052c-b9cd-11f0-9a37-62bc60f3bc08,a27fed71-d12a-4282-a2fc-6835febec6cb,Amazing demo! NoSQL seems really powerful.,0.925
61edee86-8a1e-44f2-b885-2e970828adcf,0910061c-b9cd-11f0-9a37-62bc60f3bc08,5f2be55b-0956-4cbe-908a-0adfa12dec64,Thanks for covering data modeling. Looking forward to more content!,0.618
b87ff4b3-a1dd-419b-a65d-f3969dfc7526,091006a8-b9cd-11f0-9a37-62bc60f3bc08,c08502af-7d14-4067-9034-f1171a899460,Clear and well-explained. Astra is fascinating.,0.78
08b2ae67-99e0-43fa-96f2-db6f5db474df,0910070c-b9cd-11f0-9a37-62bc60f3bc08,9e6409de-ea5f-453f-8dfd-7a984bb68d62,Amazing demo! vector search seems really powerful.,0.577
4d77290e-fed3-4d36-9676-c4988b819bec,09100770-b9cd-11f0-9a37-62bc60f3bc08,539213ca-747f-44f6-8752-b23487e56456,Love the content! Astra makes so much more sense now.,0.516
be90590a-ea82-4bb4-b84d-1343799315fe,091007ca-b9cd-11f0-9a37-62bc60f3bc08,0b406e54-39a8-4f05-b7a4-472cf8eadee7,Clear and well-explained. Astra is fascinating.,0.56
e0b573b5-bf2b-4232-bcc0-8b63a46877e5,0910082e-b9cd-11f0-9a37-62bc60f3bc08,988b99c6-f9ac-4142-8e50-a9b351e7c57d,This video on Astra was super helpful. Keep up the great work!,0.503
3771134d-a0de-4b06-a1fa-bcb292f22299,09100892-b9cd-11f0-9a37-62bc60f3bc08,73498cbc-948f-4ba2-9202-38f83e04c095,This video on performance optimization was super helpful. Keep up the great work!,0.894
e727c460-659d-4e52-8965-bfef75da54c6,091008ec-b9cd-11f0-9a37-62bc60f3bc08,22526934-c0c9-4156-b0b0-6558d57d0332,Great tutorial! Really helped me understand consistency.,0.471
e7114baa-4d96-4fdb-a5ca-771bc4208cfd,09100950-b9cd-11f0-9a37-62bc60f3bc08,b8c91cb1-71a6-4fe7-8905-9fa1091eaf24,Thanks for sharing this. vector search is exactly what I needed.,0.756
66e5f9bb-db6c-4a90-9145-11d0306bf60e,091009b4-b9cd-11f0-9a37-62bc60f3bc08,0f9971f8-bdf0-44f8-8b6f-68c2f99236c8,Love the content! distributed databases makes so much more sense now.,0.699
4ee809d9-b738-4335-bc8a-760fc6839af9,09100a0e-b9cd-11f0-9a37-62bc60f3bc08,55e23258-1dd8-4ad1-9601-d2420f892039,Thanks for sharing this. this topic is exactly what I needed.,0.787
4e9b807a-c959-4540-a3bd-1c78dade7a2b,09100a72-b9cd-11f0-9a37-62bc60f3bc08,16c9b5ce-14b7-4d89-9ff3-e10d645becf5,Clear and well-explained. the architecture is fascinating.,0.363
edbf0dd0-83c3-44b8-b50e-de0b9fd520ca,09100acc-b9cd-11f0-9a37-62bc60f3bc08,5fa176b4-6f05-4ad9-a87c-1b734f99b923,Great tutorial! Really helped me understand Astra.,0.686
1d847b4b-d2bc-435e-aeea-098d3b1f5c5d,09100b30-b9cd-11f0-9a37-62bc60f3bc08,29e73a97-0aaa-4980-9e85-9b0e035deec4,Thanks for sharing this. data modeling is exactly what I needed.,0.726
8e8fda47-0303-43a3-87cf-a7f7c23e00cc,09100b8a-b9cd-11f0-9a37-62bc60f3bc08,bdef3660-fe95-4690-9b3c-59d43b4dd35b,Clear and well-explained. Astra is fascinating.,0.482
43a72cd1-96c1-416f-a303-5d0eb55120fb,09100bee-b9cd-11f0-9a37-62bc60f3bc08,131bde45-7a4f-4798-920f-d231b8def1b0,Thanks for sharing this. Cassandra is exactly what I needed.,0.787
503125d6-ccee-4570-8d70-a8c80a784a7d,09100c52-b9cd-11f0-9a37-62bc60f3bc08,17ed4ca9-0227-49c4-a1bf-50290ad65653,This video on this topic was super helpful. Keep up the great work!,0.762
cd3cce8a-637a-4540-a939-06dd9ecf43f6,09100cac-b9cd-11f0-9a37-62bc60f3bc08,3e5f883f-2fff-4734-aadd-61e52f6b8133,Excellent explanation of Astra. Very clear and concise.,0.872
2ea79d13-3e65-4208-9711-a3ab26dc6422,09100d06-b9cd-11f0-9a37-62bc60f3bc08,988b99c6-f9ac-4142-8e50-a9b351e7c57d,Thanks for sharing this. consistency is exactly what I needed.,0.698
4a67481c-0b3d-49fe-ba8f-cac448641c6a,09100d6a-b9cd-11f0-9a37-62bc60f3bc08,dac59a3e-5c97-427e-860a-5fcb695e0f7c,Amazing demo! this topic seems really powerful.,0.739
bb8e22da-e059-451d-8fce-a78e54e09038,09100dc4-b9cd-11f0-9a37-62bc60f3bc08,619c25b8-f56b-4e6f-aff3-861756d89ec8,Thanks for covering consistency. Looking forward to more content!,0.522
2f6e05b2-93ec-4278-b7dd-41980a51a61e,09100e28-b9cd-11f0-9a37-62bc60f3bc08,09c012a4-181a-40db-a206-21c753c02c6f,Thanks for sharing this. NoSQL is exactly what I needed.,0.927
83c5859b-eca4-429a-ad41-00f700b9c435,09100e8c-b9cd-11f0-9a37-62bc60f3bc08,c31c166f-fde1-46c4-a86e-102e6a4a0df1,Thanks for sharing this. scaling is exactly what I needed.,0.765
33af9d33-6deb-47ea-aee8-9655190569b8,09100ee6-b9cd-11f0-9a37-62bc60f3bc08,61444bf7-58fa-425b-94da-96bbd1a43947,Excellent explanation of the architecture. Very clear and concise.,0.803
c81c196d-ffcf-43e8-bb38-b59271ddd97e,09100f4a-b9cd-11f0-9a37-62bc60f3bc08,a2959abf-6f43-4e2f-a195-8f1d521f569c,Clear and well-explained. scaling is fascinating.,0.862
43a72cd1-96c1-416f-a303-5d0eb55120fb,09100fa4-b9cd-11f0-9a37-62bc60f3bc08,196b8b5f-a1ea-47cd-bb38-7c89da645319,Clear and well-explained. Cassandra is fascinating.,0.675
1ff37ab2-07b5-4e18-b866-f942b720dd1c,09101008-b9cd-11f0-9a37-62bc60f3bc08,aaeb6a72-5290-4b88-9fce-87711cecc911,Clear and well-explained. Cassandra is fascinating.,0.39
cd73fc03-f7f6-4a63-bdec-b4f4d968eaea,09101062-b9cd-11f0-9a37-62bc60f3bc08,76aa06a1-205a-41c3-910d-5e20af223698,Love the content! consistency makes so much more sense now.,0.719
1d847b4b-d2bc-435e-aeea-098d3b1f5c5d,091010d0-b9cd-11f0-9a37-62bc60f3bc08,99318bce-abbf-4afa-8ab3-ca998617a22d,Excellent explanation of Astra. Very clear and concise.,0.65
bce91e95-e356-4a55-beed-102efaa374a0,0910112a-b9cd-11f0-9a37-62bc60f3bc08,5ef3356b-74b3-4560-9aae-2ca9352e9314,Thanks for sharing this. NoSQL is exactly what I needed.,0.617
e030d06c-f12b-4864-9caf-288787175c19,0910118e-b9cd-11f0-9a37-62bc60f3bc08,131bde45-7a4f-4798-920f-d231b8def1b0,Clear and well-explained. performance optimization is fascinating.,0.547
3771134d-a0de-4b06-a1fa-bcb292f22299,091011f2-b9cd-11f0-9a37-62bc60f3bc08,73498cbc-948f-4ba2-9202-38f83e04c095,Amazing demo! Astra seems really powerful.,0.817
c4e9cd71-28ef-45da-81e1-765b03e447a8,09101256-b9cd-11f0-9a37-62bc60f3bc08,b8bc768d-e4e2-4f95-85b9-31516d642d49,Thanks for sharing this. scaling is exactly what I needed.,0.528
c5b9f9dd-f0b7-4179-ad96-3306a0fdb654,091012ba-b9cd-11f0-9a37-62bc60f3bc08,c08502af-7d14-4067-9034-f1171a899460,This video on NoSQL was super helpful. Keep up the great work!,0.808
3a4348ea-6363-4b28-8d70-8576b6b1efdb,09101314-b9cd-11f0-9a37-62bc60f3bc08,b3c2cff5-4e66-4851-b9c1-d82a9acef6bc,Clear and well-explained. performance optimization is fascinating.,0.797
119a651b-bdd1-404b-9a29-fcfd6feb726e,09101378-b9cd-11f0-9a37-62bc60f3bc08,b3c2cff5-4e66-4851-b9c1-d82a9acef6bc,Clear and well-explained. CQL is fascinating.,0.514
3d17259a-2fb4-41d5-a9ef-89f86dbfc1fa,091013dc-b9cd-11f0-9a37-62bc60f3bc08,3d68f493-b111-4f0e-ae1e-f43e09169623,Excellent explanation of this topic. Very clear and concise.,0.716
ff20c323-3c10-4733-bb79-a6adaefe1f61,09101436-b9cd-11f0-9a37-62bc60f3bc08,d9a478ac-af75-497f-bd50-89af07429ffe,Amazing demo! this topic seems really powerful.,0.48
e34239e7-c820-48a6-b1f7-4a2934c6fc39,0910149a-b9cd-11f0-9a37-62bc60f3bc08,cd2f59bf-8496-48e3-a487-1162c7da657d,Excellent explanation of distributed databases. Very clear and concise.,0.495
b85cc456-a668-4e9b-a3c9-fe874ab57cd4,091014f4-b9cd-11f0-9a37-62bc60f3bc08,539213ca-747f-44f6-8752-b23487e56456,Thanks for covering vector search. Looking forward to more content!,0.638
e0b573b5-bf2b-4232-bcc0-8b63a46877e5,09101558-b9cd-11f0-9a37-62bc60f3bc08,d21b635d-d8d0-4ed1-a8fe-edbf38673963,Excellent explanation of data modeling. Very clear and concise.,0.557
ecffd200-be26-42a1-b171-9305f8dba5cb,091015b2-b9cd-11f0-9a37-62bc60f3bc08,d9461188-2a7b-45ca-bc0a-38a3c2d2c36b,Love the content! Cassandra makes so much more sense now.,0.671
bce91e95-e356-4a55-beed-102efaa374a0,09101616-b9cd-11f0-9a37-62bc60f3bc08,9441ba91-3433-411c-a34b-92914949066a,Thanks for covering the architecture. Looking forward to more content!,0.884
a18f7073-9f8a-4d77-b8b5-0dba3760aedc,09101670-b9cd-11f0-9a37-62bc60f3bc08,ebaccfd7-45c6-42a8-b8e9-6dd1c7c3e621,Thanks for sharing this. NoSQL is exactly what I needed.,0.744
e654cfeb-f067-4610-acf6-12f1fb3ceb50,091016d4-b9cd-11f0-9a37-62bc60f3bc08,21ccf93c-4e84-4b0c-a998-9c6ba141f807,Thanks for covering the architecture. Looking forward to more content!,0.424
d6f6d064-01bb-48e1-be4f-3aeb414f608d,0910172e-b9cd-11f0-9a37-62bc60f3bc08,e27f23c8-b50d-4e13-ad48-d536ae8ec1b2,Thanks for sharing this. consistency is exactly what I needed.,0.821
7b2dd02d-4bb1-423f-b5a2-6f8db56f6c56,09101792-b9cd-11f0-9a37-62bc60f3bc08,1a87a65b-2f0a-4d6a-be82-d3925994a470,Thanks for covering NoSQL. Looking forward to more content!,0.481
86857a9f-8599-440e-b8e6-71d95a9243d8,091017ec-b9cd-11f0-9a37-62bc60f3bc08,619c25b8-f56b-4e6f-aff3-861756d89ec8,Thanks for covering data modeling. Looking forward to more content!,0.718
a7f331e5-7fb0-46b0-8f2a-5a29f74a7973,09101850-b9cd-11f0-9a37-62bc60f3bc08,a6a69aaf-ac7c-46ff-a522-61a4f21058be,Clear and well-explained. CQL is fascinating.,0.591
cd73fc03-f7f6-4a63-bdec-b4f4d968eaea,091018aa-b9cd-11f0-9a37-62bc60f3bc08,a16889c2-30b1-486a-a38b-ada4b73d60f5,This video on Cassandra was super helpful. Keep up the great work!,0.533
642e371c-7fad-4eaa-8c8b-df66a101fbc5,0910190e-b9cd-11f0-9a37-62bc60f3bc08,79bb315c-58d7-45f1-aa3c-c6bed7a2f0b1,Amazing demo! consistency seems really powerful.,0.621
a18f7073-9f8a-4d77-b8b5-0dba3760aedc,09101968-b9cd-11f0-9a37-62bc60f3bc08,988b99c6-f9ac-4142-8e50-a9b351e7c57d,Love the content! the architecture makes so much more sense now.,0.925
eda3ef3a-d35f-4242-a78f-3c6656cce450,091019cc-b9cd-11f0-9a37-62bc60f3bc08,b4237022-d1ac-4d29-8286-f6daf631646e,Great tutorial! Really helped me understand NoSQL.,0.679
dd919cc2-cb00-4df2-8a23-4aee419acea7,09101a26-b9cd-11f0-9a37-62bc60f3bc08,46c49bf4-ed45-4556-ad2b-f9889bd64ef3,Excellent explanation of distributed databases. Very clear and concise.,0.78
45b5b03c-ce92-4885-9d90-2af751356cc4,09101aa8-b9cd-11f0-9a37-62bc60f3bc08,8cbd6419-e230-4818-a7ff-9f32a0ac9536,Thanks for covering CQL. Looking forward to more content!,0.805
6965008c-ca89-4dc9-8572-0b1d7ee7d1a9,09101b0c-b9cd-11f0-9a37-62bc60f3bc08,426f9ef8-0e4d-462b-91a5-19ce9fac31eb,Clear and well-explained. vector search is fascinating.,0.497
e56a738d-7fa4-4810-a297-c8ec3b01348b,09101b70-b9cd-11f0-9a37-62bc60f3bc08,db83a936-bdb0-46d5-b130-a05ecd99063d,Clear and well-explained. the architecture is fascinating.,0.763
50d9c22a-cbcb-46ab-aeb7-74a5f1e10bef,09101bd4-b9cd-11f0-9a37-62bc60f3bc08,caed2df1-5ff4-4e1d-bc40-87d38343981a,Thanks for covering this topic. Looking forward to more content!,0.695
e56a738d-7fa4-4810-a297-c8ec3b01348b,09101c4c-b9cd-11f0-9a37-62bc60f3bc08,af030a18-532b-414f-9e29-00969a0c3171,Thanks for covering scaling. Looking forward to more content!,0.709
23273c30-bb80-4f4b-83d4-690d395c1fce,09101cb0-b9cd-11f0-9a37-62bc60f3bc08,82a9c783-1c5d-4158-88a2-904168c160b9,Thanks for sharing this. the architecture is exactly what I needed.,0.385
37e22549-6ab4-4578-8372-5eeb86205f36,09101d14-b9cd-11f0-9a37-62bc60f3bc08,329f80ce-5738-44c2-b3c0-658221a476fd,Love the content! Astra makes so much more sense now.,0.936
55b6e4d2-9a50-4a04-b1fb-ec162e39a936,09101d78-b9cd-11f0-9a37-62bc60f3bc08,db7df5ef-8e7f-4861-8e93-9137d444d820,Excellent explanation of performance optimization. Very clear and concise.,0.859
d08d504e-ba33-4d5e-bbef-c85a65f6d469,09101ddc-b9cd-11f0-9a37-62bc60f3bc08,4e2a8e1d-5c4e-4cc9-833e-71262d25c855,Great tutorial! Really helped me understand data modeling.,0.489
bce91e95-e356-4a55-beed-102efaa374a0,09101e40-b9cd-11f0-9a37-62bc60f3bc08,80146f48-fc2e-4fd4-8cf1-720218364585,Great tutorial! Really helped me understand data modeling.,0.779
1ff37ab2-07b5-4e18-b866-f942b720dd1c,09101ea4-b9cd-11f0-9a37-62bc60f3bc08,3f3db2b4-4194-421f-a340-bb501c7be9f2,This video on consistency was super helpful. Keep up the great work!,0.662
f87a23a0-72d0-4518-84f0-37b500fb4421,09101efe-b9cd-11f0-9a37-62bc60f3bc08,41279edc-7fea-49aa-a1d8-481638393165,Excellent explanation of NoSQL. Very clear and concise.,0.818
936e23e3-8b8c-4961-a84d-4ad15bdd114a,09101f6c-b9cd-11f0-9a37-62bc60f3bc08,5df93cbc-961c-4645-a4f1-70b3949268b5,Great tutorial! Really helped me understand vector search.,0.778
c81c196d-ffcf-43e8-bb38-b59271ddd97e,09101fc6-b9cd-11f0-9a37-62bc60f3bc08,5daf580f-e77a-4ddc-b59a-009e924018ca,Clear and well-explained. scaling is fascinating.,0.756
07ddfb9a-deb2-4387-9361-b36cf5cd7404,0910202a-b9cd-11f0-9a37-62bc60f3bc08,0508e75d-321d-45b8-b428-436605412434,Excellent explanation of performance optimization. Very clear and concise.,0.736
15222783-f734-49db-9109-dd558ff1e13e,0910208e-b9cd-11f0-9a37-62bc60f3bc08,cc966984-0e2c-4557-aeb2-c3ff7246730a,Great tutorial! Really helped me understand Cassandra.,0.607
d6f6d064-01bb-48e1-be4f-3aeb414f608d,091020f2-b9cd-11f0-9a37-62bc60f3bc08,88f7ea87-8272-47e4-bf0a-9f19e141d599,Excellent explanation of this topic. Very clear and concise.,0.44
