videoid,commentid,comment,userid,sentiment_score
8c0c36b9-8efd-402b-acb8-a0c26c1dd7b3,090feede-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! performance optimization seems really powerful.,a1477824-d051-4590-b751-4b30b983e44a,0.517
5b24299f-d5d5-4ee0-bc02-821e0a723ff1,090fef42-b9cd-11f0-9a37-62bc60f3bc08,Excellent explanation of scaling. Very clear and concise.,f87a23a0-72d0-4518-84f0-37b500fb4421,0.571
12d0c94c-077d-4bb1-bdf7-076d1621be2f,090fefa6-b9cd-11f0-9a37-62bc60f3bc08,Love the content! NoSQL makes so much more sense now.,eda3ef3a-d35f-4242-a78f-3c6656cce450,1.0
4f1c8516-be57-49fc-853d-634f03d0363e,090ff00a-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. the architecture is fascinating.,3d17259a-2fb4-41d5-a9ef-89f86dbfc1fa,0.837
acabfa68-57ce-44fd-a28d-9656b9029e65,090ff064-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. the architecture is fascinating.,f1482c80-abd4-4523-b6ae-edc71c8047cb,0.635
cdae48b7-56b7-412c-a7e6-fcf8fda59060,090ff0c8-b9cd-11f0-9a37-62bc60f3bc08,Excellent explanation of the architecture. Very clear and concise.,4ee809d9-b738-4335-bc8a-760fc6839af9,0.841
e6f5dbf8-fdb0-4ee0-9c47-032b18b49ac1,090ff12c-b9cd-11f0-9a37-62bc60f3bc08,Love the content! consistency makes so much more sense now.,c47e9127-d184-4824-a685-77329465e9c7,0.803
e0cbed52-696e-4a33-90f9-bf2033798cf5,090ff190-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. the architecture is fascinating.,eda3ef3a-d35f-4242-a78f-3c6656cce450,0.832
edf08249-9d63-4a6d-9ee3-f502ba7178df,090ff1ea-b9cd-11f0-9a37-62bc60f3bc08,This video on NoSQL was super helpful. Keep up the great work!,3a4348ea-6363-4b28-8d70-8576b6b1efdb,0.763
b77d0ad9-c863-40da-8bad-8cd70cb0c1aa,090ff24e-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. the architecture is exactly what I needed.,50d9c22a-cbcb-46ab-aeb7-74a5f1e10bef,0.907
71879d4b-aa06-4461-aab8-3eaee5d5e911,090ff2a8-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand NoSQL.,7b999356-64d2-44c8-bdc6-81a6f002c3b3,0.553
b76696e1-0e2b-415a-ac00-bd4584b132d2,090ff320-b9cd-11f0-9a37-62bc60f3bc08,This video on performance optimization was super helpful. Keep up the great work!,62399ada-a66e-4c99-b6ab-e944e7cb8283,0.843
71879d4b-aa06-4461-aab8-3eaee5d5e911,090ff398-b9cd-11f0-9a37-62bc60f3bc08,This video on this topic was super helpful. Keep up the great work!,b85cc456-a668-4e9b-a3c9-fe874ab57cd4,0.784
558968ce-9f13-492e-9437-e5595830bc68,090ff3fc-b9cd-11f0-9a37-62bc60f3bc08,This video on distributed databases was super helpful. Keep up the great work!,20171dbe-e402-4f1e-8e3a-ea524c4177a0,1.0
86f9a2c4-6cbf-4a77-a229-f014428ea8db,090ff456-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering distributed databases. Looking forward to more content!,c5b9f9dd-f0b7-4179-ad96-3306a0fdb654,0.622
09590828-adf8-4885-a3f0-76ec67c3ba69,090ff4ba-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! NoSQL seems really powerful.,a8d2e23a-fce5-49d8-8d5f-680750de8081,0.48
9ac7f508-357c-4446-a425-db42d2fddb6f,090ff51e-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! NoSQL seems really powerful.,02028562-4325-46ca-87f1-04b1de31fa69,0.687
4acb14ce-639a-4553-9acf-cf151d13a7e7,090ff582-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering Astra. Looking forward to more content!,f7bd5404-dc01-41d5-91b3-6756094ffb6e,0.879
6d524cd9-5f55-4444-97d7-6f25c44f225f,090ff5dc-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! vector search seems really powerful.,50d9c22a-cbcb-46ab-aeb7-74a5f1e10bef,0.987
4a516281-b545-4e18-a0f1-5f881b8467b2,090ff640-b9cd-11f0-9a37-62bc60f3bc08,Love the content! the architecture makes so much more sense now.,caa4c108-872a-4cbb-956e-44c9e29eb987,0.785
8e0fb11f-095c-4d7e-a88c-800cd2f009ef,090ff6b8-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. NoSQL is fascinating.,c7c379b6-b303-4fcd-a993-8bbd7ea396b6,0.777
9ac7f508-357c-4446-a425-db42d2fddb6f,090ff71c-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering the architecture. Looking forward to more content!,33af9d33-6deb-47ea-aee8-9655190569b8,0.81
4d0eb32f-316a-4ec9-a89b-72633d5e7513,090ff780-b9cd-11f0-9a37-62bc60f3bc08,Love the content! this topic makes so much more sense now.,55b6e4d2-9a50-4a04-b1fb-ec162e39a936,0.91
d51c4718-2336-45e3-a44d-7e7e18be6f3b,090ff7e4-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! CQL seems really powerful.,642e371c-7fad-4eaa-8c8b-df66a101fbc5,0.655
b3c2cff5-4e66-4851-b9c1-d82a9acef6bc,090ff83e-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering CQL. Looking forward to more content!,edbf0dd0-83c3-44b8-b50e-de0b9fd520ca,0.863
5c6f2fe5-88f6-48aa-8d40-a515ac899917,090ff8a2-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand data modeling.,ece1919c-ec0d-4970-bcc4-eca713a9785f,0.606
1fa63e00-e9cb-4522-95fc-709d8085fdc2,090ff906-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand vector search.,d08d504e-ba33-4d5e-bbef-c85a65f6d469,0.838
21614873-a9b2-4f75-acdf-16f85a11f6f9,090ff960-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand distributed databases.,14549f3c-934c-4498-9aa1-9ac2b75fb8f2,0.861
c1a56c98-0926-4d9e-80c5-7f9a99a6a67d,090ff9c4-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand performance optimization.,a4ddff95-cbff-4740-ae79-b8574899bffe,0.473
a4d68955-1ac2-4bd6-9e59-9289e89b8949,090ffa28-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand Cassandra.,e34239e7-c820-48a6-b1f7-4a2934c6fc39,0.434
ae6bc9cd-0148-4c3e-b5b7-4c3b18a03bcf,090ffa82-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand Cassandra.,eda3ef3a-d35f-4242-a78f-3c6656cce450,0.582
6f6e3a52-3923-4b9e-8b9e-0c03bf9437f3,090ffae6-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. CQL is fascinating.,caa4c108-872a-4cbb-956e-44c9e29eb987,0.678
68af530c-41fb-4dc9-88b1-b9c9c849cad5,090ffb54-b9cd-11f0-9a37-62bc60f3bc08,Excellent explanation of distributed databases. Very clear and concise.,bb8e22da-e059-451d-8fce-a78e54e09038,0.765
539213ca-747f-44f6-8752-b23487e56456,090ffbb8-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. data modeling is fascinating.,6965008c-ca89-4dc9-8572-0b1d7ee7d1a9,0.871
3e5f883f-2fff-4734-aadd-61e52f6b8133,090ffc1c-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering performance optimization. Looking forward to more content!,6c1a0d32-f1ea-4b32-8d59-97c85ad0fc15,0.71
1a87a65b-2f0a-4d6a-be82-d3925994a470,090ffc80-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand data modeling.,9f3ead8f-decb-4f65-9304-3977639e3023,0.932
5bc07c96-0860-49a6-9428-b9f08b6c9b04,090ffce4-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering Cassandra. Looking forward to more content!,4ee809d9-b738-4335-bc8a-760fc6839af9,0.547
5df93cbc-961c-4645-a4f1-70b3949268b5,090ffd3e-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! performance optimization seems really powerful.,7801c448-0ed4-4ec3-8c21-345382948940,0.523
6f6e3a52-3923-4b9e-8b9e-0c03bf9437f3,090ffda2-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand distributed databases.,bb8e22da-e059-451d-8fce-a78e54e09038,0.772
5f5dbcf2-c06f-473a-ad00-ba502becee3d,090ffe06-b9cd-11f0-9a37-62bc60f3bc08,Love the content! Cassandra makes so much more sense now.,4a626541-39ca-4407-802e-08a82fa27f5f,0.993
f060269d-967e-4b50-bff5-3e2adb09eec6,090ffe60-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand CQL.,b9e7fea1-57bf-481e-90d2-789965b0b1e6,0.818
86f9a2c4-6cbf-4a77-a229-f014428ea8db,090ffec4-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. data modeling is fascinating.,ad915a6b-5ddf-433e-9dd8-50175154884b,0.644
1a87a65b-2f0a-4d6a-be82-d3925994a470,090fff1e-b9cd-11f0-9a37-62bc60f3bc08,This video on performance optimization was super helpful. Keep up the great work!,f99d80f2-6288-4de6-b331-775d65310862,0.776
3bccc6ad-e8b7-4fdb-867f-c98fbbc1670c,090fff82-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. consistency is fascinating.,aa792c9b-85bd-4713-9788-5d6421ad2744,0.572
b3c2cff5-4e66-4851-b9c1-d82a9acef6bc,090fffe6-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! Cassandra seems really powerful.,9f3ead8f-decb-4f65-9304-3977639e3023,0.789
b61b7795-7bfc-4fcf-92e6-31311b418c94,0910004a-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! Cassandra seems really powerful.,bc9a061d-f1e2-4ccc-a39b-9aedf110dad9,0.763
34e17e2c-4f97-46a0-8d72-6b050d2f9cac,091000a4-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering distributed databases. Looking forward to more content!,d0de539b-a018-4fa3-8053-f8a0116735aa,0.48
a4f347fd-ea5c-49da-9223-e90f1f7b0594,09100108-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. data modeling is fascinating.,04ba4036-77ca-40b3-90b9-f4933eb93a7e,0.981
18ce4da7-4b43-4730-afe0-2821d910e13a,0910016c-b9cd-11f0-9a37-62bc60f3bc08,This video on consistency was super helpful. Keep up the great work!,d247549d-739e-4f32-8755-120bcf1fa1ce,0.806
9ac7f508-357c-4446-a425-db42d2fddb6f,091001d0-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. Astra is fascinating.,d4df1838-8494-4adf-95be-a508501511b4,0.753
e022f713-93a4-4ca6-a47d-075d9e6f3225,0910022a-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand NoSQL.,e56a738d-7fa4-4810-a297-c8ec3b01348b,0.461
99318bce-abbf-4afa-8ab3-ca998617a22d,0910028e-b9cd-11f0-9a37-62bc60f3bc08,Excellent explanation of vector search. Very clear and concise.,86857a9f-8599-440e-b8e6-71d95a9243d8,0.786
aaeb6a72-5290-4b88-9fce-87711cecc911,091002f2-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. data modeling is fascinating.,503125d6-ccee-4570-8d70-a8c80a784a7d,0.838
3584605e-5bfd-4759-8f8a-b94a986af3d4,09100356-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. Cassandra is fascinating.,22a94842-d16b-48dc-809f-838e0f8c3390,0.723
988b99c6-f9ac-4142-8e50-a9b351e7c57d,091003b0-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. consistency is exactly what I needed.,3a4348ea-6363-4b28-8d70-8576b6b1efdb,0.965
6f6e3a52-3923-4b9e-8b9e-0c03bf9437f3,09100414-b9cd-11f0-9a37-62bc60f3bc08,Excellent explanation of scaling. Very clear and concise.,a18f7073-9f8a-4d77-b8b5-0dba3760aedc,0.51
9ac7f508-357c-4446-a425-db42d2fddb6f,0910046e-b9cd-11f0-9a37-62bc60f3bc08,Love the content! NoSQL makes so much more sense now.,66e5f9bb-db6c-4a90-9145-11d0306bf60e,0.69
9441ba91-3433-411c-a34b-92914949066a,091004d2-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. NoSQL is fascinating.,a681339f-20bb-48b0-a16d-d6fe8f730789,0.784
a27fed71-d12a-4282-a2fc-6835febec6cb,0910052c-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! NoSQL seems really powerful.,07ddfb9a-deb2-4387-9361-b36cf5cd7404,0.925
5f2be55b-0956-4cbe-908a-0adfa12dec64,0910061c-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering data modeling. Looking forward to more content!,61edee86-8a1e-44f2-b885-2e970828adcf,0.618
c08502af-7d14-4067-9034-f1171a899460,091006a8-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. Astra is fascinating.,b87ff4b3-a1dd-419b-a65d-f3969dfc7526,0.78
9e6409de-ea5f-453f-8dfd-7a984bb68d62,0910070c-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! vector search seems really powerful.,08b2ae67-99e0-43fa-96f2-db6f5db474df,0.577
539213ca-747f-44f6-8752-b23487e56456,09100770-b9cd-11f0-9a37-62bc60f3bc08,Love the content! Astra makes so much more sense now.,4d77290e-fed3-4d36-9676-c4988b819bec,0.516
0b406e54-39a8-4f05-b7a4-472cf8eadee7,091007ca-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. Astra is fascinating.,be90590a-ea82-4bb4-b84d-1343799315fe,0.56
988b99c6-f9ac-4142-8e50-a9b351e7c57d,0910082e-b9cd-11f0-9a37-62bc60f3bc08,This video on Astra was super helpful. Keep up the great work!,e0b573b5-bf2b-4232-bcc0-8b63a46877e5,0.503
73498cbc-948f-4ba2-9202-38f83e04c095,09100892-b9cd-11f0-9a37-62bc60f3bc08,This video on performance optimization was super helpful. Keep up the great work!,3771134d-a0de-4b06-a1fa-bcb292f22299,0.894
22526934-c0c9-4156-b0b0-6558d57d0332,091008ec-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand consistency.,e727c460-659d-4e52-8965-bfef75da54c6,0.471
b8c91cb1-71a6-4fe7-8905-9fa1091eaf24,09100950-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. vector search is exactly what I needed.,e7114baa-4d96-4fdb-a5ca-771bc4208cfd,0.756
0f9971f8-bdf0-44f8-8b6f-68c2f99236c8,091009b4-b9cd-11f0-9a37-62bc60f3bc08,Love the content! distributed databases makes so much more sense now.,66e5f9bb-db6c-4a90-9145-11d0306bf60e,0.699
55e23258-1dd8-4ad1-9601-d2420f892039,09100a0e-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. this topic is exactly what I needed.,4ee809d9-b738-4335-bc8a-760fc6839af9,0.787
16c9b5ce-14b7-4d89-9ff3-e10d645becf5,09100a72-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. the architecture is fascinating.,4e9b807a-c959-4540-a3bd-1c78dade7a2b,0.363
5fa176b4-6f05-4ad9-a87c-1b734f99b923,09100acc-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand Astra.,edbf0dd0-83c3-44b8-b50e-de0b9fd520ca,0.686
29e73a97-0aaa-4980-9e85-9b0e035deec4,09100b30-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. data modeling is exactly what I needed.,1d847b4b-d2bc-435e-aeea-098d3b1f5c5d,0.726
bdef3660-fe95-4690-9b3c-59d43b4dd35b,09100b8a-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. Astra is fascinating.,8e8fda47-0303-43a3-87cf-a7f7c23e00cc,0.482
131bde45-7a4f-4798-920f-d231b8def1b0,09100bee-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. Cassandra is exactly what I needed.,43a72cd1-96c1-416f-a303-5d0eb55120fb,0.787
17ed4ca9-0227-49c4-a1bf-50290ad65653,09100c52-b9cd-11f0-9a37-62bc60f3bc08,This video on this topic was super helpful. Keep up the great work!,503125d6-ccee-4570-8d70-a8c80a784a7d,0.762
3e5f883f-2fff-4734-aadd-61e52f6b8133,09100cac-b9cd-11f0-9a37-62bc60f3bc08,Excellent explanation of Astra. Very clear and concise.,cd3cce8a-637a-4540-a939-06dd9ecf43f6,0.872
988b99c6-f9ac-4142-8e50-a9b351e7c57d,09100d06-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. consistency is exactly what I needed.,2ea79d13-3e65-4208-9711-a3ab26dc6422,0.698
dac59a3e-5c97-427e-860a-5fcb695e0f7c,09100d6a-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! this topic seems really powerful.,4a67481c-0b3d-49fe-ba8f-cac448641c6a,0.739
619c25b8-f56b-4e6f-aff3-861756d89ec8,09100dc4-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering consistency. Looking forward to more content!,bb8e22da-e059-451d-8fce-a78e54e09038,0.522
09c012a4-181a-40db-a206-21c753c02c6f,09100e28-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. NoSQL is exactly what I needed.,2f6e05b2-93ec-4278-b7dd-41980a51a61e,0.927
c31c166f-fde1-46c4-a86e-102e6a4a0df1,09100e8c-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. scaling is exactly what I needed.,83c5859b-eca4-429a-ad41-00f700b9c435,0.765
61444bf7-58fa-425b-94da-96bbd1a43947,09100ee6-b9cd-11f0-9a37-62bc60f3bc08,Excellent explanation of the architecture. Very clear and concise.,33af9d33-6deb-47ea-aee8-9655190569b8,0.803
a2959abf-6f43-4e2f-a195-8f1d521f569c,09100f4a-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. scaling is fascinating.,c81c196d-ffcf-43e8-bb38-b59271ddd97e,0.862
196b8b5f-a1ea-47cd-bb38-7c89da645319,09100fa4-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. Cassandra is fascinating.,43a72cd1-96c1-416f-a303-5d0eb55120fb,0.675
aaeb6a72-5290-4b88-9fce-87711cecc911,09101008-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. Cassandra is fascinating.,1ff37ab2-07b5-4e18-b866-f942b720dd1c,0.39
76aa06a1-205a-41c3-910d-5e20af223698,09101062-b9cd-11f0-9a37-62bc60f3bc08,Love the content! consistency makes so much more sense now.,cd73fc03-f7f6-4a63-bdec-b4f4d968eaea,0.719
99318bce-abbf-4afa-8ab3-ca998617a22d,091010d0-b9cd-11f0-9a37-62bc60f3bc08,Excellent explanation of Astra. Very clear and concise.,1d847b4b-d2bc-435e-aeea-098d3b1f5c5d,0.65
5ef3356b-74b3-4560-9aae-2ca9352e9314,0910112a-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. NoSQL is exactly what I needed.,bce91e95-e356-4a55-beed-102efaa374a0,0.617
131bde45-7a4f-4798-920f-d231b8def1b0,0910118e-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. performance optimization is fascinating.,e030d06c-f12b-4864-9caf-288787175c19,0.547
73498cbc-948f-4ba2-9202-38f83e04c095,091011f2-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! Astra seems really powerful.,3771134d-a0de-4b06-a1fa-bcb292f22299,0.817
b8bc768d-e4e2-4f95-85b9-31516d642d49,09101256-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. scaling is exactly what I needed.,c4e9cd71-28ef-45da-81e1-765b03e447a8,0.528
c08502af-7d14-4067-9034-f1171a899460,091012ba-b9cd-11f0-9a37-62bc60f3bc08,This video on NoSQL was super helpful. Keep up the great work!,c5b9f9dd-f0b7-4179-ad96-3306a0fdb654,0.808
b3c2cff5-4e66-4851-b9c1-d82a9acef6bc,09101314-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. performance optimization is fascinating.,3a4348ea-6363-4b28-8d70-8576b6b1efdb,0.797
b3c2cff5-4e66-4851-b9c1-d82a9acef6bc,09101378-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. CQL is fascinating.,119a651b-bdd1-404b-9a29-fcfd6feb726e,0.514
3d68f493-b111-4f0e-ae1e-f43e09169623,091013dc-b9cd-11f0-9a37-62bc60f3bc08,Excellent explanation of this topic. Very clear and concise.,3d17259a-2fb4-41d5-a9ef-89f86dbfc1fa,0.716
d9a478ac-af75-497f-bd50-89af07429ffe,09101436-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! this topic seems really powerful.,ff20c323-3c10-4733-bb79-a6adaefe1f61,0.48
cd2f59bf-8496-48e3-a487-1162c7da657d,0910149a-b9cd-11f0-9a37-62bc60f3bc08,Excellent explanation of distributed databases. Very clear and concise.,e34239e7-c820-48a6-b1f7-4a2934c6fc39,0.495
539213ca-747f-44f6-8752-b23487e56456,091014f4-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering vector search. Looking forward to more content!,b85cc456-a668-4e9b-a3c9-fe874ab57cd4,0.638
d21b635d-d8d0-4ed1-a8fe-edbf38673963,09101558-b9cd-11f0-9a37-62bc60f3bc08,Excellent explanation of data modeling. Very clear and concise.,e0b573b5-bf2b-4232-bcc0-8b63a46877e5,0.557
d9461188-2a7b-45ca-bc0a-38a3c2d2c36b,091015b2-b9cd-11f0-9a37-62bc60f3bc08,Love the content! Cassandra makes so much more sense now.,ecffd200-be26-42a1-b171-9305f8dba5cb,0.671
9441ba91-3433-411c-a34b-92914949066a,09101616-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering the architecture. Looking forward to more content!,bce91e95-e356-4a55-beed-102efaa374a0,0.884
ebaccfd7-45c6-42a8-b8e9-6dd1c7c3e621,09101670-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. NoSQL is exactly what I needed.,a18f7073-9f8a-4d77-b8b5-0dba3760aedc,0.744
21ccf93c-4e84-4b0c-a998-9c6ba141f807,091016d4-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering the architecture. Looking forward to more content!,e654cfeb-f067-4610-acf6-12f1fb3ceb50,0.424
e27f23c8-b50d-4e13-ad48-d536ae8ec1b2,0910172e-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. consistency is exactly what I needed.,d6f6d064-01bb-48e1-be4f-3aeb414f608d,0.821
1a87a65b-2f0a-4d6a-be82-d3925994a470,09101792-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering NoSQL. Looking forward to more content!,7b2dd02d-4bb1-423f-b5a2-6f8db56f6c56,0.481
619c25b8-f56b-4e6f-aff3-861756d89ec8,091017ec-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering data modeling. Looking forward to more content!,86857a9f-8599-440e-b8e6-71d95a9243d8,0.718
a6a69aaf-ac7c-46ff-a522-61a4f21058be,09101850-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. CQL is fascinating.,a7f331e5-7fb0-46b0-8f2a-5a29f74a7973,0.591
a16889c2-30b1-486a-a38b-ada4b73d60f5,091018aa-b9cd-11f0-9a37-62bc60f3bc08,This video on Cassandra was super helpful. Keep up the great work!,cd73fc03-f7f6-4a63-bdec-b4f4d968eaea,0.533
79bb315c-58d7-45f1-aa3c-c6bed7a2f0b1,0910190e-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! consistency seems really powerful.,642e371c-7fad-4eaa-8c8b-df66a101fbc5,0.621
988b99c6-f9ac-4142-8e50-a9b351e7c57d,09101968-b9cd-11f0-9a37-62bc60f3bc08,Love the content! the architecture makes so much more sense now.,a18f7073-9f8a-4d77-b8b5-0dba3760aedc,0.925
b4237022-d1ac-4d29-8286-f6daf631646e,091019cc-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand NoSQL.,eda3ef3a-d35f-4242-a78f-3c6656cce450,0.679
46c49bf4-ed45-4556-ad2b-f9889bd64ef3,09101a26-b9cd-11f0-9a37-62bc60f3bc08,Excellent explanation of distributed databases. Very clear and concise.,dd919cc2-cb00-4df2-8a23-4aee419acea7,0.78
8cbd6419-e230-4818-a7ff-9f32a0ac9536,09101aa8-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering CQL. Looking forward to more content!,45b5b03c-ce92-4885-9d90-2af751356cc4,0.805
426f9ef8-0e4d-462b-91a5-19ce9fac31eb,09101b0c-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. vector search is fascinating.,6965008c-ca89-4dc9-8572-0b1d7ee7d1a9,0.497
db83a936-bdb0-46d5-b130-a05ecd99063d,09101b70-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. the architecture is fascinating.,e56a738d-7fa4-4810-a297-c8ec3b01348b,0.763
caed2df1-5ff4-4e1d-bc40-87d38343981a,09101bd4-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering this topic. Looking forward to more content!,50d9c22a-cbcb-46ab-aeb7-74a5f1e10bef,0.695
af030a18-532b-414f-9e29-00969a0c3171,09101c4c-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering scaling. Looking forward to more content!,e56a738d-7fa4-4810-a297-c8ec3b01348b,0.709
82a9c783-1c5d-4158-88a2-904168c160b9,09101cb0-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. the architecture is exactly what I needed.,23273c30-bb80-4f4b-83d4-690d395c1fce,0.385
329f80ce-5738-44c2-b3c0-658221a476fd,09101d14-b9cd-11f0-9a37-62bc60f3bc08,Love the content! Astra makes so much more sense now.,37e22549-6ab4-4578-8372-5eeb86205f36,0.936
db7df5ef-8e7f-4861-8e93-9137d444d820,09101d78-b9cd-11f0-9a37-62bc60f3bc08,Excellent explanation of performance optimization. Very clear and concise.,55b6e4d2-9a50-4a04-b1fb-ec162e39a936,0.859
4e2a8e1d-5c4e-4cc9-833e-71262d25c855,09101ddc-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand data modeling.,d08d504e-ba33-4d5e-bbef-c85a65f6d469,0.489
80146f48-fc2e-4fd4-8cf1-720218364585,09101e40-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand data modeling.,bce91e95-e356-4a55-beed-102efaa374a0,0.779
3f3db2b4-4194-421f-a340-bb501c7be9f2,09101ea4-b9cd-11f0-9a37-62bc60f3bc08,This video on consistency was super helpful. Keep up the great work!,1ff37ab2-07b5-4e18-b866-f942b720dd1c,0.662
41279edc-7fea-49aa-a1d8-481638393165,09101efe-b9cd-11f0-9a37-62bc60f3bc08,Excellent explanation of NoSQL. Very clear and concise.,f87a23a0-72d0-4518-84f0-37b500fb4421,0.818
5df93cbc-961c-4645-a4f1-70b3949268b5,09101f6c-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand vector search.,936e23e3-8b8c-4961-a84d-4ad15bdd114a,0.778
5daf580f-e77a-4ddc-b59a-009e924018ca,09101fc6-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. scaling is fascinating.,c81c196d-ffcf-43e8-bb38-b59271ddd97e,0.756
0508e75d-321d-45b8-b428-436605412434,0910202a-b9cd-11f0-9a37-62bc60f3bc08,Excellent explanation of performance optimization. Very clear and concise.,07ddfb9a-deb2-4387-9361-b36cf5cd7404,0.736
cc966984-0e2c-4557-aeb2-c3ff7246730a,0910208e-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand Cassandra.,15222783-f734-49db-9109-dd558ff1e13e,0.607
88f7ea87-8272-47e4-bf0a-9f19e141d599,091020f2-b9cd-11f0-9a37-62bc60f3bc08,Excellent explanation of this topic. Very clear and concise.,d6f6d064-01bb-48e1-be4f-3aeb414f608d,0.44
